"filename", "language", "XML", "Markdown", "C#", "UnityShader", "JSON", "comment", "blank", "total"
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/Spell/Manager/ASpellManager.cs", "C#", 0, 0, 48, 0, 0, 4, 21, 73
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/Spell/Manager/Container/Interface/ISelectSpellContainer.cs", "C#", 0, 0, 8, 0, 0, 6, 4, 18
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/Spell/Manager/Container/SelectSpellContainer.cs", "C#", 0, 0, 47, 0, 0, 5, 17, 69
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/Spell/Manager/EventBus/OnSelectSpellEventBus.cs", "C#", 0, 0, 14, 0, 0, 3, 4, 21
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/Spell/Manager/Interface/ISpellManager.cs", "C#", 0, 0, 11, 0, 0, 17, 6, 34
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/Spell/Manager/Main/Interface/IMainSpellManager.cs", "C#", 0, 0, 7, 0, 0, 3, 2, 12
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/Spell/Manager/Main/MainSpellManager.cs", "C#", 0, 0, 8, 0, 0, 0, 2, 10
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/Spell/Manager/Module/Interface/IManagerFillObserver.cs", "C#", 0, 0, 6, 0, 0, 6, 3, 15
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/Spell/Manager/Module/ManagerFillObserver.cs", "C#", 0, 0, 57, 0, 0, 3, 25, 85
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/Spell/Manager/Selector/Interface/ISpellSelector.cs", "C#", 0, 0, 8, 0, 0, 8, 3, 19
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/Spell/Manager/Selector/SpellSelector.cs", "C#", 0, 0, 38, 0, 0, 3, 15, 56
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/Spell/Manager/Sub/Interface/ISubSpellManager.cs", "C#", 0, 0, 7, 0, 0, 0, 3, 10
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/Spell/Manager/Sub/SubSpellManager.cs", "C#", 0, 0, 6, 0, 0, 0, 2, 8
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/Spell/Manager/Supplier/Interface/ISpellSupplier.cs", "C#", 0, 0, 11, 0, 0, 16, 6, 33
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/Spell/Manager/Supplier/SpellSupplier.cs", "C#", 0, 0, 49, 0, 0, 0, 18, 67
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/Spell/Slot/Factory/ASpellSlotFactory.cs", "C#", 0, 0, 13, 0, 0, 0, 3, 16
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/Spell/Slot/Factory/Interface/IMainSpellSlotFactory.cs", "C#", 0, 0, 6, 0, 0, 0, 2, 8
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/Spell/Slot/Factory/Interface/ISelectorSpellSlotFactory.cs", "C#", 0, 0, 6, 0, 0, 0, 2, 8
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/Spell/Slot/Factory/Interface/ISpellSlotFactory.cs", "C#", 0, 0, 8, 0, 0, 9, 1, 18
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/Spell/Slot/Factory/Interface/ISubSpellSlotFactory.cs", "C#", 0, 0, 6, 0, 0, 0, 2, 8
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/Spell/Slot/Factory/MainSpellSlotFactory.cs", "C#", 0, 0, 12, 0, 0, 0, 2, 14
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/Spell/Slot/Factory/SelectorSpellSlotFactory.cs", "C#", 0, 0, 11, 0, 0, 0, 3, 14
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/Spell/Slot/Factory/SubSpellSlotFactory.cs", "C#", 0, 0, 13, 0, 0, 0, 2, 15
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/Spell/Slot/Interface/ISpellSlot.cs", "C#", 0, 0, 12, 0, 0, 16, 7, 35
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/Spell/Slot/Main/Interface/IMainSpellSlot.cs", "C#", 0, 0, 6, 0, 0, 0, 2, 8
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/Spell/Slot/Selector/Interface/ISelectorSpellSlot.cs", "C#", 0, 0, 7, 0, 0, 4, 1, 12
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/Spell/Slot/Sub/Interface/ISubSpellSlot.cs", "C#", 0, 0, 6, 0, 0, 0, 2, 8
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/StatusEffect/AStatusEffect.cs", "C#", 0, 0, 14, 0, 0, 0, 6, 20
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/StatusEffect/Data/StatusEffectData.cs", "C#", 0, 0, 11, 0, 0, 0, 6, 17
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/StatusEffect/Definition/EffectType.cs", "C#", 0, 0, 6, 0, 0, 3, 0, 9
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/StatusEffect/Instance/StatusEffectInstance.cs", "C#", 0, 0, 8, 0, 0, 0, 4, 12
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/HealthPopUp/HealthPopUp.cs", "C#", 0, 0, 9, 0, 0, 0, 4, 13
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/HealthPopUp/Interface/IHealthPopUpType.cs", "C#", 0, 0, 6, 0, 0, 0, 2, 8
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/HealthBar/HealthState.cs", "C#", 0, 0, 14, 0, 0, 6, 7, 27
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/HealthBar/Interface/IPlayerHealthBarPresenter.cs", "C#", 0, 0, 5, 0, 0, 0, 3, 8
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/HealthBar/Interface/IPlayerHelathBarView.cs", "C#", 0, 0, 5, 0, 0, 0, 1, 6
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/HealthBar/PlayerHealthBarPresenter.cs", "C#", 0, 0, 63, 0, 0, 3, 22, 88
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/HealthBar/PlayerHealthView.cs", "C#", 0, 0, 46, 0, 0, 4, 15, 65
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Interface/IPlayerHUDFactory.cs", "C#", 0, 0, 6, 0, 0, 0, 1, 7
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Rune/ARuneListPresenter.cs", "C#", 0, 0, 91, 0, 0, 5, 24, 120
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Rune/ARuneListView.cs", "C#", 0, 0, 30, 0, 0, 0, 8, 38
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Rune/Definition/RunePosition.cs", "C#", 0, 0, 8, 0, 0, 3, 0, 11
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Rune/Interface/IRuneListPresenter.cs", "C#", 0, 0, 4, 0, 0, 0, 1, 5
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Rune/Interface/IRuneListView.cs", "C#", 0, 0, 7, 0, 0, 0, 4, 11
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Rune/RuneSelector/Interface/IRuneSelectorPresenter.cs", "C#", 0, 0, 5, 0, 0, 0, 2, 7
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Rune/RuneSelector/Interface/IRuneSelectorView.cs", "C#", 0, 0, 7, 0, 0, 0, 2, 9
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Rune/RuneSelector/Interface/ISelectorSlot.cs", "C#", 0, 0, 8, 0, 0, 0, 3, 11
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Rune/RuneSelector/RuneSelectorPresenter.cs", "C#", 0, 0, 18, 0, 0, 3, 2, 23
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Rune/RuneSelector/RuneSelectorView.cs", "C#", 0, 0, 13, 0, 0, 0, 1, 14
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Rune/RuneSlot/Main/Interface/IMainRuneSlotPresenter.cs", "C#", 0, 0, 5, 0, 0, 0, 2, 7
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Rune/RuneSlot/Main/Interface/IMainRuneSlotView.cs", "C#", 0, 0, 5, 0, 0, 0, 2, 7
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Rune/RuneSlot/Main/MainRuneSlotPresenter.cs", "C#", 0, 0, 10, 0, 0, 0, 2, 12
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Rune/RuneSlot/Main/MainRuneSlotView.cs", "C#", 0, 0, 10, 0, 0, 0, 2, 12
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Rune/RuneSlot/Sub/Interface/ISubRuneSlotPresenter.cs", "C#", 0, 0, 5, 0, 0, 0, 2, 7
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Rune/RuneSlot/Sub/Interface/ISubRuneSlotView.cs", "C#", 0, 0, 5, 0, 0, 0, 2, 7
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Rune/RuneSlot/Sub/SubRuneSlotPresenter.cs", "C#", 0, 0, 10, 0, 0, 0, 2, 12
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Rune/RuneSlot/Sub/SubRuneSlotView.cs", "C#", 0, 0, 10, 0, 0, 0, 2, 12
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Rune/RuneUI/AListView.cs", "C#", 0, 0, 7, 0, 0, 0, 3, 10
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Rune/RuneUI/Interface/IRuneAmountUI.cs", "C#", 0, 0, 7, 0, 0, 0, 4, 11
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Rune/RuneUI/Interface/IRuneUI.cs", "C#", 0, 0, 9, 0, 0, 0, 4, 13
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Rune/RuneUI/RuneAmountUI.cs", "C#", 0, 0, 42, 0, 0, 0, 11, 53
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Rune/RuneUI/RuneUI.cs", "C#", 0, 0, 79, 0, 0, 11, 21, 111
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Spell/ASpellManagerPresenter.cs", "C#", 0, 0, 86, 0, 0, 19, 36, 141
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Spell/ASpellManagerView.cs", "C#", 0, 0, 31, 0, 0, 0, 11, 42
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Spell/Installer/SelectorUIInstaller.cs", "C#", 0, 0, 13, 0, 0, 0, 5, 18
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Spell/Installer/SlotPresenterFactoryInstaller.cs", "C#", 0, 0, 24, 0, 0, 0, 6, 30
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Spell/Interface/ISpellManagerPresenter.cs", "C#", 0, 0, 7, 0, 0, 0, 3, 10
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Spell/Interface/ISpellManagerView.cs", "C#", 0, 0, 15, 0, 0, 5, 4, 24
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Spell/Selector/Interface/ISpellSelectorPresenter.cs", "C#", 0, 0, 6, 0, 0, 0, 3, 9
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Spell/Selector/Interface/ISpellSelectorView.cs", "C#", 0, 0, 7, 0, 0, 0, 2, 9
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Spell/Selector/SpellSelectorPresenter.cs", "C#", 0, 0, 17, 0, 0, 0, 5, 22
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Spell/Selector/SpellSelectorView.cs", "C#", 0, 0, 7, 0, 0, 0, 2, 9
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Spell/Slot/ASpellSlotPresenter.cs", "C#", 0, 0, 30, 0, 0, 5, 16, 51
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Spell/Slot/Factory/Interface/IMainSpellSlotPresenterFactory.cs", "C#", 0, 0, 9, 0, 0, 0, 2, 11
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Spell/Slot/Factory/Interface/ISpellSelectorSlotPresenterFactory.cs", "C#", 0, 0, 12, 0, 0, 0, 2, 14
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Spell/Slot/Factory/Interface/ISpellSlotPresenterFactory.cs", "C#", 0, 0, 13, 0, 0, 0, 1, 14
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Spell/Slot/Factory/Interface/ISubSpellSlotPresenterFactory.cs", "C#", 0, 0, 10, 0, 0, 0, 2, 12
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Spell/Slot/Factory/SelectorSpellSlotPresenterFactory.cs", "C#", 0, 0, 13, 0, 0, 0, 2, 15
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Spell/Slot/Interface/ISpellSlotPresenter.cs", "C#", 0, 0, 11, 0, 0, 0, 2, 13
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Spell/Slot/Interface/ISpellSlotUIView.cs", "C#", 0, 0, 6, 0, 0, 0, 3, 9
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Spell/Slot/Main/Interface/IMainSpellSlotPresenter.cs", "C#", 0, 0, 6, 0, 0, 0, 2, 8
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Spell/Slot/Selector/Interface/ISelectorSpellSlotPresenter.cs", "C#", 0, 0, 6, 0, 0, 0, 2, 8
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Spell/Slot/Selector/SelectorSpellSlotPresenter.cs", "C#", 0, 0, 9, 0, 0, 0, 3, 12
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/PlayerHUD/Spell/Slot/Sub/Interface/ISubSpellSlotPresenter.cs", "C#", 0, 0, 9, 0, 0, 0, 2, 11
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/StatusEffectUI/StatusEffectUI.cs", "C#", 0, 0, 26, 0, 0, 5, 10, 41
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/Utility/AListPresenter.cs", "C#", 0, 0, 46, 0, 0, 4, 17, 67
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/Utility/PlayerCharacterHolder.cs", "C#", 0, 0, 21, 0, 0, 4, 6, 31
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/Utility/TextElement/FontSizeElement.cs", "C#", 0, 0, 17, 0, 0, 0, 6, 23
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/Utility/TextElement/OutlineElement.cs", "C#", 0, 0, 6, 0, 0, 0, 2, 8
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/Utility/TextElement/TextElement.cs", "C#", 0, 0, 8, 0, 0, 0, 4, 12
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/UIControl/Utility/UiDestroyModule.cs", "C#", 0, 0, 22, 0, 0, 0, 7, 29
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/Project/Script/Utility/ComponentsUtility.cs", "C#", 0, 0, 31, 0, 0, 0, 8, 39
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/TextMesh Pro/Shaders/SDFFunctions.hlsl", "UnityShader", 0, 0, 0, 130, 0, 18, 31, 179
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/TextMesh Pro/Shaders/TMP_Bitmap-Custom-Atlas.shader", "UnityShader", 0, 0, 0, 113, 0, 2, 31, 146
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/TextMesh Pro/Shaders/TMP_Bitmap-Mobile.shader", "UnityShader", 0, 0, 0, 123, 0, 3, 30, 156
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/TextMesh Pro/Shaders/TMP_Bitmap.shader", "UnityShader", 0, 0, 0, 113, 0, 2, 31, 146
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/TextMesh Pro/Shaders/TMP_SDF Overlay.shader", "UnityShader", 0, 0, 0, 253, 0, 4, 70, 327
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/TextMesh Pro/Shaders/TMP_SDF SSD.shader", "UnityShader", 0, 0, 0, 253, 0, 4, 65, 322
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/TextMesh Pro/Shaders/TMP_SDF-Mobile Masking.shader", "UnityShader", 0, 0, 0, 198, 0, 10, 51, 259
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/TextMesh Pro/Shaders/TMP_SDF-Mobile Overlay.shader", "UnityShader", 0, 0, 0, 193, 0, 8, 52, 253
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/TextMesh Pro/Shaders/TMP_SDF-Mobile SSD.shader", "UnityShader", 0, 0, 0, 82, 0, 4, 21, 107
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/TextMesh Pro/Shaders/TMP_SDF-Mobile-2-Pass.shader", "UnityShader", 0, 0, 0, 290, 0, 15, 85, 390
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/TextMesh Pro/Shaders/TMP_SDF-Mobile.shader", "UnityShader", 0, 0, 0, 192, 0, 8, 51, 251
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/TextMesh Pro/Shaders/TMP_SDF-Surface-Mobile.shader", "UnityShader", 0, 0, 0, 104, 0, 8, 28, 140
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/TextMesh Pro/Shaders/TMP_SDF-Surface.shader", "UnityShader", 0, 0, 0, 123, 0, 4, 33, 160
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/TextMesh Pro/Shaders/TMP_SDF.shader", "UnityShader", 0, 0, 0, 253, 0, 4, 70, 327
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/TextMesh Pro/Shaders/TMP_Sprite.shader", "UnityShader", 0, 0, 0, 111, 0, 0, 21, 132
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/TextMesh Pro/Shaders/TMPro.cginc", "UnityShader", 0, 0, 0, 63, 0, 2, 20, 85
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/TextMesh Pro/Shaders/TMPro_Mobile.cginc", "UnityShader", 0, 0, 0, 129, 0, 2, 35, 166
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/TextMesh Pro/Shaders/TMPro_Properties.cginc", "UnityShader", 0, 0, 0, 62, 0, 6, 13, 81
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/TextMesh Pro/Shaders/TMPro_Surface.cginc", "UnityShader", 0, 0, 0, 75, 0, 7, 18, 100
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/TextMesh Pro/Sprites/EmojiOne.json", "JSON", 0, 0, 0, 0, 155, 0, 2, 157
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/TutorialInfo/Scripts/Editor/ReadmeEditor.cs", "C#", 0, 0, 195, 0, 0, 1, 47, 243
"/Users/fujitayuuta/Documents/GitHub/ZangiDon_001/Assets/TutorialInfo/Scripts/Readme.cs", "C#", 0, 0, 14, 0, 0, 0, 3, 17
"Total", "-", 44620, 81, 7584, 3328, 180, 922, 3663, 60378
